gene	p_value
ACADVL	0.936582854484735
IGHMBP2	0.936582854484735
TBC1D22B	0.936582854484735
ARMCX5-GPRASP2	0.936582854484735
SNX22	0.936582854484735
FAM136A	0.936582854484735
ATP5F1C	0.936582854484735
ZNF586	0.936582854484735
PRKDC	0.936582854484735
RAB33B	0.936582854484735
DOCK4	0.936582854484735
BICDL1	0.936582854484735
EFHC1	0.936582854484735
RAB4A	0.936582854484735
AL035587.1	0.936582854484735
CCR7	0.936582854484735
HMG20B	0.936582854484735
RSRC2	0.936582854484735
NCF2	0.936582854484735
TAB1	0.936582854484735
SNTB2	0.936582854484735
THUMPD3-AS1	0.936582854484735
MORF4L2	0.936582854484735
FBXL16	0.936582854484735
AC113348.2	0.936582854484735
QDPR	0.936582854484735
DPH3	0.936582854484735
TTC5	0.936582854484735
GLTP	0.936582854484735
DHX9	0.936582854484735
CRKL	0.936582854484735
CRISPLD2	0.936582854484735
CRYBG3	0.936582854484735
UPF3B	0.936582854484735
ASH2L	0.936582854484735
PATZ1	0.936582854484735
ANK3	0.936582854484735
DNAJB12	0.936912435954197
PRKAG1	0.937365286342553
NAA25	0.937365286342553
XRN1	0.937365286342553
GOLT1B	0.937520667630225
CDKN1A	0.937520667630225
TCF7L2	0.937573797326686
LINC00513	0.937573797326686
IFFO1	0.937905458203945
MMP25	0.938641332320706
PIP4P1	0.93902311903527
EAF2	0.93902311903527
NFE4	0.93902311903527
RAB3C	0.93902311903527
LRSAM1	0.93902311903527
SNRPB	0.939304782571393
DDX6	0.939304782571393
C7orf43	0.939385009427533
MTRNR2L1	0.939385009427533
ESRRA	0.939385009427533
FARS2	0.939451439320835
SCG2	0.939451439320835
GTPBP2	0.939451439320835
AP005263.1	0.939451439320835
HSP90AB3P	0.939451439320835
FAIM2	0.939451439320835
LMF1	0.939451439320835
ABL1	0.939451439320835
PREP	0.939472070417156
ATP6V0D1	0.939472070417156
NHSL2	0.939472070417156
ISY1-RAB43	0.939472070417156
BRAT1	0.939472070417156
GCNT7	0.939472070417156
KDM5B	0.939472070417156
OVCH1-AS1	0.939472070417156
RPA3	0.939472070417156
ABCA7	0.939472070417156
KCNIP4	0.939472070417156
APOLD1	0.939472070417156
FCGR2A	0.939518783148014
ANGPT1	0.939518783148014
TRAK1	0.939643518181566
ZNF226	0.93967575137312
RXRB	0.93967575137312
ST13	0.93967575137312
LRRC59	0.939764462422613
C16orf70	0.939764462422613
ADCY9	0.939764462422613
UBE3D	0.939764462422613
OPRM1	0.939764462422613
AC105036.3	0.939764462422613
TENT2	0.939764462422613
C3orf62	0.939764462422613
SNHG6	0.939764462422613
LARP1B	0.939764462422613
PCBD2	0.939764462422613
PPP1R2	0.939764462422613
ZFAS1	0.939860927076481
SPOCK2	0.939867662912512
CWC27	0.939867662912512
OTULIN	0.939867662912512
PTGER2	0.939867662912512
UQCC2	0.939867662912512
ARAP2	0.94006243153942
SEC14L3	0.940069639375497
SNORD38A	0.940069639375497
WDR92	0.940069639375497
TMEM19	0.940069639375497
DHRS7B	0.940069639375497
ZNF138	0.940069639375497
GLMN	0.940069639375497
ARL14EP	0.940069639375497
USP34	0.940069639375497
ANKRD23	0.940069639375497
COL4A3BP	0.940069639375497
CNTNAP3	0.940069639375497
AC011445.2	0.940069639375497
TMEM260	0.940069639375497
HEBP1	0.940069639375497
AL591485.1	0.940069639375497
LTN1	0.940069639375497
MT-TD	0.940069639375497
USP1	0.940069639375497
EIF3I	0.940069639375497
ECI1	0.94073457267709
DENND1B	0.94073457267709
TEN1-CDK3	0.94073457267709
IFRD1	0.94073457267709
AC096667.1	0.94073457267709
IL20RB	0.94073457267709
STX2	0.94073457267709
AL360091.1	0.94073457267709
TOM1L2	0.94073457267709
ZNF652	0.94073457267709
MLLT1	0.94073457267709
BRD9	0.94073457267709
ZNF786	0.94073457267709
STK17A	0.94073457267709
EAF1	0.94073457267709
GAK	0.94073457267709
MIF4GD	0.94073457267709
HELZ	0.94073457267709
ELOVL1	0.94073457267709
AC011498.6	0.94073457267709
PABPC1P3	0.94073457267709
CASP1	0.94073457267709
FAM217B	0.94073457267709
SNAP25-AS1	0.94073457267709
CYB5R4	0.94073457267709
SNX30	0.94073457267709
CYTH3	0.94073457267709
GEMIN6	0.94073457267709
KLHL9	0.94073457267709
FDX1	0.94073457267709
DIP2B	0.94073457267709
ZNF384	0.94073457267709
ATP9B	0.94073457267709
ARHGAP10	0.94073457267709
GOLGA7	0.94073457267709
TLR8	0.94073457267709
TRIM28	0.94073457267709
UBE2G1	0.94073457267709
SDHB	0.94073457267709
METTL3	0.94073457267709
LINC01781	0.940741376904011
NAALADL2	0.940741376904011
ZNF516	0.940741376904011
PITPNM2	0.940741376904011
AC073342.1	0.940741376904011
ACSS2	0.940741376904011
THOC5	0.940741376904011
IFI6	0.940741376904011
TARBP1	0.940741376904011
CDK7	0.940741376904011
FIBP	0.940741376904011
RAC1P2	0.940741376904011
LYPLAL1	0.940741376904011
GRAMD2B	0.940741376904011
BAX	0.940741376904011
MRPS25	0.940741376904011
IL4I1	0.940858180894608
IL1RAP	0.940858180894608
ANKRA2	0.940858180894608
PRIM2	0.940858180894608
PITPNA-AS1	0.940858180894608
CELF4	0.940858180894608
POLR2A	0.941491443352204
RTCA	0.941491443352204
HCG11	0.941744103517301
UBA5	0.941744103517301
DELE1	0.941744103517301
GRM3	0.941804820556059
PDE6D	0.941804820556059
FMNL1	0.941804820556059
CD300E	0.941804820556059
SNTG1	0.941804820556059
RSU1	0.941804820556059
FAM216A	0.941804820556059
ZNF397	0.941804820556059
CUL1	0.941804820556059
PLCXD2	0.942030156188865
GOLIM4	0.942030156188865
SLC12A1	0.942030156188865
CBFB	0.942030156188865
CCNT2	0.942030156188865
AL035071.2	0.942030156188865
MICAL3	0.942030156188865
CALY	0.942030156188865
XPO7	0.942030156188865
APEH	0.942030156188865
AC012645.1	0.942030156188865
GFM1	0.942266704163308
SNX10	0.942809622878021
MBP	0.942847539399942
CYSTM1	0.943069532082009
CASP8	0.943069532082009
TMEM131	0.943069532082009
AC010260.1	0.943252954283747
ARHGAP12	0.943547100292535
SRSF5	0.943547100292535
SUPT3H	0.943580320269825
BAALC	0.943580320269825
IGF1R	0.943709477971462
TRAPPC4	0.94374911758693
EFL1	0.94374911758693
TAF15	0.94374911758693
MAP2K3	0.94374911758693
MIR7705	0.94374911758693
FLNA	0.94374911758693
ANKRD55	0.94374911758693
LINC01128	0.94374911758693
NIT1	0.94374911758693
CHD2	0.94374911758693
ITGA5	0.94374911758693
CUEDC1	0.94374911758693
MGME1	0.94374911758693
PTPRE	0.94374911758693
SGK3	0.94374911758693
CETN3	0.94374911758693
PDE7B	0.94374911758693
CTSS	0.94374911758693
PDCD11	0.94374911758693
SCAF11	0.94374911758693
HK1	0.94374911758693
VAC14	0.94374911758693
TTI1	0.94374911758693
JAK3	0.94374911758693
TOP3A	0.94374911758693
SLU7	0.94374911758693
NECAP2	0.943918489562467
TEC	0.943918489562467
CCNI	0.943918489562467
TENM2	0.943918489562467
FFAR2	0.943918489562467
Sep-02	0.943918489562467
TGFBR3	0.943918489562467
EMC2	0.943918489562467
DKK3	0.943918489562467
PAK5	0.943918489562467
FOXK1	0.943918489562467
RALGDS	0.943918489562467
CD63	0.943918489562467
PQBP1	0.943918489562467
TIMM17B	0.943918489562467
GRK3	0.943918489562467
TMLHE	0.943918489562467
ECE1	0.943918489562467
TRA2B	0.943918489562467
PTPN2	0.943918489562467
FCGR2C	0.943918489562467
AL049651.1	0.943918489562467
CHD1L	0.943918489562467
CEP104	0.943918489562467
TMC6	0.943918489562467
DBI	0.943918489562467
LY9	0.943918489562467
DUSP11	0.944408268299848
TXNL1	0.944408268299848
REPS1	0.944408268299848
AC092069.1	0.944408268299848
EGFL7	0.944408268299848
TMED2	0.944408268299848
LNPK	0.944408268299848
ALG13	0.944408268299848
DLAT	0.944408268299848
PACS1	0.944408268299848
TTN	0.944408268299848
DCAF6	0.945000059449433
SMC5	0.945000059449433
USP11	0.945000059449433
RAD9A	0.945000059449433
LTF	0.945133305820853
NBAS	0.945133305820853
KLF9	0.945378316840129
ARL14EPL	0.945378316840129
ARHGAP9	0.945638004898819
FMN2	0.945638004898819
MTM1	0.945638004898819
RIMS2	0.945638004898819
PSMB7	0.945638004898819
ID3	0.945638004898819
RIPOR1	0.945638004898819
ZNF740	0.945638004898819
PPP1CB	0.945638004898819
AC092073.1	0.94576254753163
NFYA	0.94576254753163
VPS51	0.94576254753163
AC244453.1	0.94576254753163
HEPACAM	0.94576254753163
FAM193B	0.94576254753163
DENND1C	0.94576254753163
NARF	0.94576254753163
SBNO1	0.94576254753163
CCDC115	0.945852378417194
TTC28-AS1	0.945852378417194
AC090709.1	0.945852378417194
TLDC1	0.945852378417194
ZNF117	0.946053031745089
OTULINL	0.946100938445126
FAM185BP	0.946100938445126
SERGEF	0.946100938445126
TMED7-TICAM2	0.946100938445126
PPOX	0.946274264893938
FKBP11	0.946274264893938
CCT3	0.946274264893938
AC110275.1	0.946274264893938
TMEM30A	0.946332197309601
BLMH	0.946332197309601
DEGS1	0.946332197309601
AP003096.1	0.946332197309601
GLRX	0.946332197309601
DGKD	0.946332197309601
PPTC7	0.946332197309601
MANEA	0.946332197309601
BRD4	0.946332197309601
ZDHHC13	0.946332197309601
SPATS2	0.946332197309601
SMIM27	0.946332197309601
SPTLC1	0.946332197309601
PLEKHM1P1	0.946332197309601
PARVG	0.946332197309601
THEMIS2	0.946332197309601
GCA	0.946332197309601
ENOX2	0.946332197309601
KLC2	0.946332197309601
PNPLA2	0.946332197309601
AMFR	0.946332197309601
RAB11FIP1	0.946332197309601
MRE11	0.946332197309601
MEF2A	0.946332197309601
ZNF146	0.946332197309601
ANKRD28	0.946332197309601
AC010542.3	0.946332197309601
ARID3B	0.946332197309601
NDUFA5	0.946332197309601
TXNDC11	0.946332197309601
WDR61	0.946332197309601
ZNF592	0.946332197309601
IDH1	0.946332197309601
MAL	0.946332197309601
THAP12	0.946332197309601
B4GALT5	0.946379640678642
KANSL1-AS1	0.946481755611474
CCL3L1	0.946481755611474
WDTC1	0.946481755611474
ZNF432	0.946481755611474
AC002310.4	0.946481755611474
PHACTR4	0.946679711975534
ERI3	0.946679711975534
MRPS31	0.946990908605684
BROX	0.946990908605684
TIPRL	0.947395936571962
GTF2A1	0.947395936571962
AC013717.1	0.947395936571962
CHMP4B	0.947395936571962
NSRP1	0.947395936571962
COX15	0.947395936571962
AC006441.3	0.947395936571962
LIMD1	0.947395936571962
M6PR	0.947395936571962
ACOT8	0.947722673651655
FLI1	0.947722673651655
IWS1	0.947722673651655
RASA2	0.947722673651655
HEATR1	0.947722673651655
SIPA1L2	0.947722673651655
CAMKMT	0.947722673651655
ZNF217	0.947722673651655
CGAS	0.947722673651655
Dec-01	0.947722673651655
C6orf62	0.947722673651655
RPL12P4	0.947722673651655
TRIM26	0.947722673651655
INPP4B	0.947722673651655
AL020996.2	0.947722673651655
SLC20A1	0.947722673651655
ZFYVE16	0.947722673651655
TRIM33	0.947722673651655
DYM	0.947722673651655
ICK	0.947722673651655
DNAJC2	0.947722673651655
AC005280.3	0.947722673651655
PCSK6	0.947722673651655
ADAM15	0.947722673651655
AC016405.1	0.947722673651655
MAPRE1	0.947722673651655
LIMCH1	0.947722673651655
SCAP	0.947722673651655
SSNA1	0.947722673651655
CAPN12	0.947722673651655
TRUB1	0.947722673651655
GIT2	0.947722673651655
TMEM69	0.947722673651655
GAR1	0.947722673651655
KCNJ6	0.947722673651655
RAB10	0.947722673651655
ZRANB2-AS1	0.947722673651655
PTOV1	0.947722673651655
AL592429.2	0.947722673651655
SCAND1	0.947722673651655
UBE2G2	0.947722673651655
CLOCK	0.947722673651655
ZNF487	0.947722673651655
HDAC3	0.947722673651655
GGA1	0.947722673651655
PNP	0.947722673651655
PARP14	0.947722673651655
RFC3	0.947920520290316
ABLIM1	0.947920520290316
ARMC8	0.948078373370442
C18orf25	0.948078373370442
POT1	0.948078373370442
DUSP6	0.948078373370442
ORAI2	0.948078373370442
TRIM25	0.948149715136323
TNKS	0.948149715136323
CD36	0.948149715136323
ETFA	0.948149715136323
Sep-06	0.948149715136323
FNDC3B	0.948149715136323
B4GALT3	0.948149715136323
AP5B1	0.948149715136323
ZNF827	0.948149715136323
AC072022.1	0.948191536518916
AZIN1	0.948251172114667
HPGD	0.948251172114667
TTC3P1	0.948251172114667
EBPL	0.948257303576981
ORMDL3	0.948323126469245
PLAGL1	0.948323126469245
CTNNBL1	0.948323126469245
PRCC	0.948323126469245
NR2C2	0.948323126469245
AC026398.1	0.948323126469245
KLF10	0.948323126469245
AL137782.1	0.948488567002746
SSBP4	0.94852493044641
ELP4	0.94852493044641
CACNA2D4	0.94852493044641
PPHLN1	0.94852493044641
MTA2	0.94852493044641
AP000812.5	0.94852493044641
ATP9A	0.94852493044641
AC006504.7	0.94852493044641
SNX15	0.94852493044641
ATL2	0.94852493044641
GIGYF1	0.94852493044641
AC092944.1	0.94852493044641
DHX15	0.94852493044641
TTC38	0.94852493044641
PLPP5	0.94852493044641
CHIC2	0.94852493044641
C1D	0.94852493044641
CCDC12	0.94852493044641
ARFGAP3	0.94852493044641
RBM5	0.94852493044641
ZBTB2	0.948755863853911
NDRG3	0.948755863853911
TIRAP	0.948755863853911
C3orf86	0.948755863853911
OGA	0.948755863853911
RCAN3	0.948755863853911
CHD6	0.948755863853911
MAP2K1	0.948755863853911
VPS13C	0.948755863853911
AL117348.2	0.948755863853911
AC068768.1	0.948755863853911
BCL11B	0.948805712563859
RASA3	0.948805712563859
RSPH3	0.948950169695856
TXNDC16	0.948950169695856
BCAS2	0.948950169695856
AP1G1	0.948950169695856
AL162424.1	0.948950169695856
RPL13AP5	0.948950169695856
SYTL3	0.948950169695856
AL157944.1	0.948950169695856
FAM19A2	0.948950169695856
ARHGAP21	0.948950169695856
TLR1	0.948966908165167
BBS7	0.949103228537546
AFF2	0.949103228537546
C1orf123	0.949103228537546
TNNC2	0.949103228537546
ITPRIP	0.949103228537546
MKNK2	0.949103228537546
NOC3L	0.949103228537546
PI3	0.949103228537546
AP000893.2	0.949103228537546
ANLN	0.949103228537546
TMUB2	0.949103228537546
FUT9	0.949103228537546
ZNF248	0.949103228537546
MMS19	0.949103228537546
SELENOS	0.949103228537546
AC015802.6	0.949103228537546
ZNF710	0.949103228537546
GLRX2	0.949103228537546
YME1L1	0.949103228537546
Z83844.1	0.949103228537546
ZNF22	0.949103228537546
RWDD1	0.949103228537546
OSMR	0.949103228537546
MAPKAPK5	0.949103228537546
RNF34	0.949103228537546
PATL1	0.949103228537546
BIRC2	0.949103228537546
RHOC	0.949103228537546
MYH11	0.949103228537546
FTX	0.949103228537546
ATP1A1-AS1	0.949103228537546
PIGU	0.949103228537546
PPFIBP2	0.949103228537546
G6PD	0.949103228537546
BATF	0.949103228537546
RBM17	0.949103228537546
DYRK1A	0.949103228537546
MAPK3	0.949103228537546
CDK10	0.949103228537546
NUSAP1	0.949103228537546
MYOM2	0.949103228537546
GABBR2	0.949103228537546
CBX7	0.949103228537546
AL513327.1	0.949103228537546
GK	0.949103228537546
MRPL2	0.949103228537546
WDR70	0.949103228537546
BORCS6	0.949103228537546
AC005726.1	0.949103228537546
PYGB	0.949103228537546
TAF4	0.949103228537546
ATXN7L3B	0.949103228537546
ZFP14	0.949103228537546
SLC39A9	0.949103228537546
VRK2	0.949103228537546
DCAF8	0.949103228537546
GPR27	0.949103228537546
SMARCC1	0.949103228537546
HNRNPA3	0.949103228537546
COX7B	0.949103228537546
BBOF1	0.949103228537546
DPY19L1P1	0.949103228537546
ING5	0.949103228537546
PYURF	0.949103228537546
AC083799.1	0.949103228537546
ITGB3BP	0.949103228537546
ILF2	0.949103228537546
DDX55	0.949103228537546
GPR146	0.949103228537546
CPED1	0.949103228537546
AC078778.2	0.949103228537546
EXOC6B	0.949103228537546
ELOVL6	0.949103228537546
PIK3C3	0.949103228537546
GCC1	0.949103228537546
PRUNE1	0.949103228537546
RAD51L3-RFFL	0.949103228537546
ANKRD13D	0.949103228537546
DARS	0.949103228537546
TUT7	0.949103228537546
HSPA1A	0.949103228537546
SEC24A	0.949103228537546
QRSL1	0.949103228537546
SH3GLB1	0.949103228537546
NBPF14	0.949103228537546
ORC4	0.949103228537546
AVIL	0.949103228537546
PRDX4	0.949103228537546
PIP5K1A	0.949103228537546
SLF2	0.949103228537546
YPEL2	0.949103228537546
AC009126.1	0.949103228537546
GPATCH4	0.949103228537546
DOP1B	0.949103228537546
ADGRE3	0.949103228537546
P2RX5-TAX1BP3	0.949103228537546
DCTD	0.949103228537546
AIM2	0.949103228537546
AUH	0.949103228537546
MAP4K2	0.949103228537546
SPATA6	0.949103228537546
INKA2	0.949103228537546
AC007036.3	0.949103228537546
AC246787.1	0.949103228537546
MYC	0.949103228537546
ZNF507	0.949807589362405
BCL2L1	0.949807589362405
IL6ST	0.949807589362405
MAP9	0.949807589362405
CHST15	0.949807589362405
RPA2	0.949807589362405
TRRAP	0.949807589362405
CNOT2	0.950029706843178
UBIAD1	0.950126518111202
AC093323.1	0.950491689839226
ZFYVE21	0.950491689839226
SIRT7	0.9505726972303
TBC1D9B	0.950612184600572
PPP2R3C	0.951120228595015
MRPL42	0.951194698687359
E2F4	0.951194698687359
DDX3X	0.951194698687359
TMCO3	0.951194698687359
KIF14	0.951194698687359
AC007566.1	0.951194698687359
PGD	0.951194698687359
TMEM189-UBE2V1	0.951194698687359
CNTN5	0.951194698687359
LY86-AS1	0.951194698687359
TTC32	0.951194698687359
MAP3K11	0.951194698687359
TESPA1	0.951194698687359
TMIGD2	0.951194698687359
EIF1AY	0.951194698687359
QSER1	0.951194698687359
NIFK	0.951194698687359
ASH1L	0.951194698687359
ANP32A	0.951194698687359
RBM14-RBM4	0.951194698687359
NIPBL	0.951194698687359
SMIM3	0.951194698687359
USP32	0.951194698687359
LRRC4	0.951194698687359
HSF2	0.951194698687359
WWP2	0.951194698687359
LAMP1	0.951194698687359
GLB1	0.951194698687359
SH3GL3	0.951194698687359
ADPRM	0.951194698687359
RARA-AS1	0.951194698687359
FBXW7	0.951194698687359
ULK4	0.951194698687359
TAF4B	0.951194698687359
ANKRD46	0.951194698687359
DNM1L	0.951194698687359
AC103858.1	0.951194698687359
VPS36	0.951194698687359
PTPRC	0.951312044444223
SBNO2	0.951313343367449
KLRD1	0.951692380177563
DMXL1	0.951692380177563
HDAC1	0.951692380177563
SEC61A1	0.951692380177563
TUBB4B	0.951692380177563
AL139042.1	0.951692380177563
CAMK2B	0.951692380177563
ZNF383	0.951893637278375
C1orf61	0.951893637278375
SRSF11	0.951893637278375
AC092652.2	0.951893637278375
RELCH	0.951893637278375
PTCHD1-AS	0.951893637278375
GSS	0.951893637278375
GPANK1	0.951893637278375
TREX1	0.951893637278375
CADPS2	0.951893637278375
PA2G4	0.951893637278375
CDKAL1	0.951893637278375
ZNF430	0.951893637278375
TMEM60	0.951893637278375
LPAR2	0.951893637278375
TOMM20	0.951893637278375
DCAF7	0.951893637278375
MOAP1	0.951893637278375
MYCBP2-AS1	0.951893637278375
MOB2	0.951893637278375
KRT23	0.951893637278375
TFEC	0.951893637278375
PEA15	0.951893637278375
EFNA5	0.951893637278375
FAM69A	0.951893637278375
IKZF2	0.951893637278375
RNASET2	0.951893637278375
CD163L1	0.951984689941804
RIOK1	0.952125950651455
AC078927.1	0.952153717311017
AP002884.3	0.952229477200023
ECT2	0.95226816621581
DPYD-AS1	0.952326126178961
SNORD21	0.953124257909117
AL023653.1	0.953124257909117
BSDC1	0.95338198429866
AC005387.2	0.953446174413817
EIF2A	0.953446174413817
GATA1	0.953590900922957
MAT2B	0.953611674113541
EHBP1L1	0.953753752663085
ZBTB37	0.953753752663085
CABP1	0.953753752663085
NUTM2A-AS1	0.953753752663085
SZRD1	0.953753752663085
ARHGEF12	0.953753752663085
METTL25	0.953753752663085
RBMX	0.953753752663085
LARGE1	0.953795703938666
TRAF3	0.953795703938666
EIF4E	0.953795703938666
MAP4K1	0.953972640726036
MRPL58	0.953972640726036
C5orf63	0.953982422543643
TTLL3	0.954203476500944
SETD3	0.954342556825525
CCDC66	0.954342556825525
NAV1	0.954342556825525
TSPAN9	0.954342556825525
SLC25A46	0.954342556825525
FAM131A	0.954342556825525
NKAIN2	0.954342556825525
MAN1A2	0.954342556825525
FEM1A	0.954342556825525
PEX1	0.954342556825525
VPS8	0.954342556825525
ATP1B2	0.954342556825525
KLF12	0.954342556825525
MRTFA	0.954342556825525
MBD4	0.954342556825525
TBC1D31	0.954748117637931
SPATS2L	0.954748117637931
VAV1	0.954748117637931
CREG2	0.954748117637931
SAT2	0.954748117637931
PPP1R9A	0.954748117637931
ZNF791	0.954748117637931
NGDN	0.954748117637931
PLD1	0.954748117637931
ATP6V1C1	0.955052545569585
ZNF45	0.955052545569585
TNFAIP3	0.955052545569585
CERS2	0.955210753871155
NSG2	0.955268443157521
C7orf55-LUC7L2	0.955268443157521
IFT43	0.955268443157521
PON2	0.955268443157521
AP001189.1	0.955700117231855
C16orf87	0.955700117231855
MRPL46	0.955700117231855
FAM102B	0.955700117231855
NIT2	0.95578576355845
AC135178.3	0.956058730088554
PSMG3	0.956058730088554
PRRC1	0.956222822379177
SLC35F5	0.95631895777043
CDC5L	0.956491949486952
IRAK3	0.956491949486952
SNX19	0.956622940421859
BIN1	0.956622940421859
ZXDC	0.956738516174382
IPO8	0.956738516174382
CERS5	0.956738516174382
AC009690.1	0.956738516174382
ZNF235	0.956738516174382
SGCZ	0.956738516174382
RNGTT	0.957052415585616
MCPH1-AS1	0.957071651279157
SNORD32A	0.957137187717226
BAZ1A	0.957137187717226
NISCH	0.957137187717226
SRPRB	0.957137187717226
JRKL	0.957137187717226
RRM1	0.957137187717226
IFI27L2	0.957137187717226
PIH1D1	0.957137187717226
ZDHHC12	0.957137187717226
RGS5	0.957149565475623
HSPBAP1	0.957149565475623
LAPTM4A	0.957149565475623
MRPL27	0.957149565475623
BIN3	0.957149565475623
TET3	0.957149565475623
RN7SL172P	0.957149565475623
SCRN2	0.957149565475623
IFI44	0.957420453748794
SELENOH	0.957570420399326
TJP1	0.957570420399326
GOLGA4	0.957570420399326
HECA	0.957570420399326
SLC25A24	0.957570420399326
SNORD101	0.957570420399326
OSBPL1A	0.957570420399326
CYLD	0.957570420399326
ASB3	0.957570420399326
MRPL49	0.957570420399326
FAH	0.957570420399326
GOLGB1	0.957570420399326
DNAJC24	0.957570420399326
HCAR2	0.957570420399326
RPRD1B	0.957570420399326
TEX30	0.957570420399326
LEF1-AS1	0.957570420399326
ANKRD40	0.957570420399326
UBXN4	0.957570420399326
MEF2C	0.957570420399326
LINC00667	0.957570420399326
CHCHD7	0.957570420399326
PXYLP1	0.957570420399326
RABL6	0.957570420399326
GBP3	0.957570420399326
MIR7111	0.957570420399326
PSMD13	0.957570420399326
FANCF	0.957570420399326
ALS2	0.957809174085716
PLB1	0.957809174085716
STX5	0.957809174085716
ACTN4	0.957809174085716
ZNF644	0.95786785278301
DNASE2	0.95786785278301
CCSER2	0.95786785278301
ZNF565	0.95786785278301
AC018362.3	0.95786785278301
GNS	0.958062564839543
SNAP47	0.958062564839543
RBL1	0.958062564839543
DENND4A	0.958062564839543
ARSA	0.958062564839543
CPNE8	0.958062564839543
TSR2	0.958062564839543
MCOLN1	0.958062564839543
NSD2	0.958062564839543
EIPR1	0.958062564839543
YTHDF2	0.958062564839543
SEPHS1	0.958062564839543
ENO2	0.958062564839543
AL022311.1	0.958062564839543
USP25	0.958062564839543
APPL2	0.958062564839543
PITRM1	0.958062564839543
AC023157.3	0.958062564839543
RPL7L1	0.958062564839543
FBXW8	0.958062564839543
METRN	0.958062564839543
GGNBP2	0.958062564839543
THCAT158	0.958062564839543
AC099343.3	0.958062564839543
AC104109.4	0.958062564839543
ZNHIT1	0.958062564839543
ENTPD1-AS1	0.958062564839543
CTDP1	0.958062564839543
TM9SF4	0.958062564839543
APEX1	0.958062564839543
HTATSF1	0.958062564839543
YWHAZ	0.958062564839543
CHML	0.958062564839543
RASSF1	0.958062564839543
RBM22	0.958062564839543
MIGA1	0.958062564839543
CLN8	0.958062564839543
ABI2	0.958062564839543
CCDC57	0.958062564839543
MCRIP1	0.958062564839543
TRIM5	0.958062564839543
TNFSF13	0.958062564839543
CERK	0.958062564839543
NME3	0.958062564839543
RIDA	0.958062564839543
CPNE3	0.958062564839543
NELFE	0.958062564839543
ATP13A2	0.958062564839543
NRCAM	0.958062564839543
NEU1	0.958062564839543
IFI35	0.958062564839543
DYNC1I1	0.958062564839543
ELP1	0.958062564839543
MSH6	0.958062564839543
ATP2B1-AS1	0.958062564839543
AGPAT3	0.958062564839543
BTBD10	0.958062564839543
GPATCH2	0.958062564839543
CAMK2A	0.958062564839543
CS	0.958062564839543
AC007298.2	0.958062564839543
PSMA3-AS1	0.958062564839543
GALNT6	0.958062564839543
OR51A1P	0.958062564839543
TULP3	0.958062564839543
AC010422.3	0.958062564839543
UNC13D	0.958062564839543
IL1RAPL1	0.958062564839543
SCG5	0.958062564839543
NRBF2	0.958062564839543
KLHL7	0.958062564839543
C11orf80	0.958062564839543
DMAC2	0.958062564839543
LYRM4	0.958062564839543
PYCARD-AS1	0.958062564839543
TSTD2	0.958062564839543
C11orf49	0.958062564839543
PPIE	0.958062564839543
TCAF1	0.958062564839543
HIF1AN	0.958062564839543
NKAPD1	0.958062564839543
ZCCHC7	0.958062564839543
CLUAP1	0.958062564839543
TANGO6	0.958062564839543
ASTN2	0.958062564839543
SUPT7L	0.958062564839543
MYO1D	0.958062564839543
DDX56	0.958062564839543
CXorf38	0.958062564839543
MINK1	0.958062564839543
EPHA4	0.958062564839543
KLHL18	0.958062564839543
DIAPH1	0.958062564839543
SLC44A2	0.958062564839543
PPP1R12C	0.958062564839543
AIRN	0.958062564839543
NUCB2	0.958062564839543
SAMD3	0.958062564839543
MYO9B	0.958062564839543
FHL1	0.958062564839543
DCAF5	0.958062564839543
ECHDC2	0.958062564839543
CA4	0.958062564839543
SNHG22	0.958062564839543
JMJD6	0.958062564839543
SNORA21	0.958062564839543
ACIN1	0.958062564839543
MYD88	0.958062564839543
PRAM1	0.958062564839543
EXOSC3	0.958062564839543
LIAS	0.958062564839543
FUT7	0.958062564839543
EDRF1	0.958062564839543
VIM	0.958062564839543
FCHO1	0.958062564839543
TPM3	0.958062564839543
ABLIM2	0.958062564839543
LARS	0.958062564839543
RUFY2	0.958062564839543
SLC9A1	0.958062564839543
TMEM87A	0.958062564839543
RASSF3	0.958062564839543
CDC40	0.958062564839543
TYW3	0.958062564839543
HIVEP3	0.958062564839543
CHAF1A	0.958062564839543
ZNF431	0.958062564839543
PAPSS1	0.958062564839543
AP006621.1	0.958062564839543
KCNQ5	0.958062564839543
AC067930.6	0.958062564839543
MGST3	0.958062564839543
TUBB2B	0.958062564839543
ARF5	0.958062564839543
CEP78	0.958062564839543
MSANTD2	0.958062564839543
HBS1L	0.958062564839543
MRPL9	0.958062564839543
GPHN	0.958062564839543
MYO19	0.958062564839543
GNA15	0.958062564839543
PAXX	0.958062564839543
ARHGAP32	0.958062564839543
AATF	0.958062564839543
AC093495.1	0.958062564839543
DTWD1	0.958062564839543
KIAA0355	0.958062564839543
EXOSC9	0.958062564839543
MBIP	0.958062564839543
ITFG1	0.958062564839543
AC005944.1	0.958062564839543
LRRFIP1	0.958062564839543
CGGBP1	0.958062564839543
HDGFL3	0.958062564839543
NOMO1	0.958062564839543
NHLRC3	0.958062564839543
NASP	0.958062564839543
SH3BP2	0.958062564839543
PPP3CC	0.958062564839543
GMIP	0.958062564839543
AQP3	0.958062564839543
RASA1	0.958062564839543
PPM1D	0.958062564839543
FNBP4	0.958062564839543
